,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
61,146259,Apple Airpods Headphones,1,"[150, 22]",NA,NA
62,146260,LG Dryer,1,"[600.0, 1]",NA,NA
63,146261,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
64,146262,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
65,146263,27in FHD Monitor,1,"[149.99, 11]",NA,NA
66,146264,Wired Headphones,1,"[11.99, 26]",NA,NA
67,146265,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
68,146266,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
69,146267,Wired Headphones,1,"[11.99, 26]",NA,NA
70,146268,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
71,146269,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
72,146270,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
73,146271,Wired Headphones,1,"[11.99, 26]",NA,NA
74,146272,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
75,146273,Wired Headphones,1,"[11.99, 26]",NA,NA
76,146274,Wired Headphones,1,"[11.99, 26]",NA,NA
77,146275,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
78,146276,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
79,146277,Wired Headphones,1,"[11.99, 26]",NA,NA
80,146278,iPhone,1,"[700, 10]",NA,NA
81,146279,Google Phone,1,"[600, 8]",NA,NA
82,146280,Apple Airpods Headphones,1,"[150, 22]",NA,NA
83,146281,27in FHD Monitor,1,"[149.99, 11]",NA,NA
84,146282,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
85,146283,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
86,146284,Google Phone,1,"[600, 8]",NA,NA
87,146285,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
88,146286,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
89,146287,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
90,146288,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
91,146289,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
92,146290,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
93,146291,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
94,146292,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
95,146293,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
96,146294,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
97,146295,Apple Airpods Headphones,1,"[150, 22]",NA,NA
98,146296,Apple Airpods Headphones,1,"[150, 22]",NA,NA
99,146297,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
100,146298,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
101,146299,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
102,146300,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
103,146301,Wired Headphones,1,"[11.99, 26]",NA,NA
104,146302,Flatscreen TV,1,"[300, 7]",NA,NA
105,146303,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
106,146304,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
107,146305,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
108,146306,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
109,146307,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
110,146308,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
111,146309,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
112,146310,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
113,146311,Google Phone,1,"[600, 8]",NA,NA
114,146312,Wired Headphones,1,"[11.99, 26]",NA,NA
115,146313,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
116,146314,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
117,146315,Apple Airpods Headphones,1,"[150, 22]",NA,NA
118,146316,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
119,146317,27in FHD Monitor,1,"[149.99, 11]",NA,NA
120,146318,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
121,146319,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
122,146320,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
123,146321,iPhone,1,"[700, 10]",NA,NA
124,146322,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
125,146323,Google Phone,1,"[600, 8]",NA,NA
126,146324,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
127,146325,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
128,146326,Apple Airpods Headphones,1,"[150, 22]",NA,NA
129,146327,iPhone,1,"[700, 10]",NA,NA
130,146328,iPhone,1,"[700, 10]",NA,NA
131,146329,Wired Headphones,1,"[11.99, 26]",NA,NA
132,146330,iPhone,1,"[700, 10]",NA,NA
133,146331,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
134,146332,iPhone,1,"[700, 10]",NA,NA
135,146333,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
136,146334,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
137,146335,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
138,146336,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
139,146337,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
140,146338,Apple Airpods Headphones,1,"[150, 22]",NA,NA
141,146339,Apple Airpods Headphones,1,"[150, 22]",NA,NA
142,146340,27in FHD Monitor,1,"[149.99, 11]",NA,NA
143,146341,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
144,146342,Apple Airpods Headphones,1,"[150, 22]",NA,NA
145,146343,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
146,146344,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
147,146345,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
148,146346,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
149,146347,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
150,146348,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
151,146349,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
152,146350,Apple Airpods Headphones,1,"[150, 22]",NA,NA
153,146351,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
154,146352,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
155,146353,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
156,146354,Vareebadd Phone,1,"[400, 3]",NA,NA
157,146355,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
158,146356,Wired Headphones,1,"[11.99, 26]",NA,NA
159,146357,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
160,146358,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
161,146359,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
162,146360,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
163,146361,Wired Headphones,1,"[11.99, 26]",NA,NA
164,146362,Apple Airpods Headphones,1,"[150, 22]",NA,NA
165,146363,Google Phone,1,"[600, 8]",NA,NA
166,146364,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
167,146365,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
168,146366,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
169,146367,Wired Headphones,1,"[11.99, 26]",NA,NA
170,146368,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
171,146369,Google Phone,1,"[600, 8]",NA,NA
172,146370,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
173,146371,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
174,146372,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
175,146373,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
176,146374,Google Phone,1,"[600, 8]",NA,NA
177,146375,Google Phone,1,"[600, 8]",NA,NA
178,146376,Flatscreen TV,1,"[300, 7]",NA,NA
179,146377,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
180,146378,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
181,146379,Wired Headphones,1,"[11.99, 26]",NA,NA
182,146380,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
183,146381,Wired Headphones,1,"[11.99, 26]",NA,NA
184,146382,iPhone,1,"[700, 10]",NA,NA
185,146383,Wired Headphones,1,"[11.99, 26]",NA,NA
186,146384,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
187,146385,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
188,146386,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
189,146387,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
190,146388,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
191,146389,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
192,146390,Wired Headphones,1,"[11.99, 26]",NA,NA
193,146391,Apple Airpods Headphones,1,"[150, 22]",NA,NA
194,146392,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
195,146393,iPhone,1,"[700, 10]",NA,NA
196,146394,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
197,146395,Apple Airpods Headphones,1,"[150, 22]",NA,NA
198,146396,Flatscreen TV,1,"[300, 7]",NA,NA
199,146397,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
200,146398,Apple Airpods Headphones,1,"[150, 22]",NA,NA
201,146399,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
202,146400,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
203,146401,Vareebadd Phone,1,"[400, 3]",NA,NA
204,146402,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
205,146403,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
206,146404,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
207,146405,Apple Airpods Headphones,1,"[150, 22]",NA,NA
208,146406,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
209,146407,Wired Headphones,1,"[11.99, 26]",NA,NA
210,146408,Google Phone,1,"[600, 8]",NA,NA
211,146409,27in FHD Monitor,1,"[149.99, 11]",NA,NA
212,146410,iPhone,1,"[700, 10]",NA,NA
213,146411,iPhone,1,"[700, 10]",NA,NA
214,146412,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
215,146413,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
216,146414,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
217,146415,Vareebadd Phone,1,"[400, 3]",NA,NA
218,146416,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
219,146417,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
220,146418,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
221,146419,iPhone,1,"[700, 10]",NA,NA
222,146420,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
223,146421,Wired Headphones,1,"[11.99, 26]",NA,NA
224,146422,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
225,146423,Apple Airpods Headphones,1,"[150, 22]",NA,NA
226,146424,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
227,146425,iPhone,1,"[700, 10]",NA,NA
228,146426,Google Phone,1,"[600, 8]",NA,NA
229,146427,iPhone,1,"[700, 10]",NA,NA
230,146428,Wired Headphones,1,"[11.99, 26]",NA,NA
231,146429,Wired Headphones,1,"[11.99, 26]",NA,NA
232,146430,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
233,146431,Flatscreen TV,1,"[300, 7]",NA,NA
234,146432,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
235,146433,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
236,146434,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
237,146435,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
238,146436,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
239,146437,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
240,146438,Flatscreen TV,1,"[300, 7]",NA,NA
241,146439,Google Phone,1,"[600, 8]",NA,NA
242,146440,iPhone,1,"[700, 10]",NA,NA
243,146441,Wired Headphones,1,"[11.99, 26]",NA,NA
244,146442,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
245,146443,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
246,146444,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
247,146445,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
248,146446,Wired Headphones,1,"[11.99, 26]",NA,NA
249,146447,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
250,146448,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
251,146449,iPhone,1,"[700, 10]",NA,NA
252,146450,Apple Airpods Headphones,1,"[150, 22]",NA,NA
253,146451,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
254,146452,Apple Airpods Headphones,1,"[150, 22]",NA,NA
255,146453,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
256,146454,Google Phone,1,"[600, 8]",NA,NA
257,146455,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
258,146456,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
259,146457,Vareebadd Phone,1,"[400, 3]",NA,NA
260,146458,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
261,146459,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
262,146460,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
263,146461,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
264,146462,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
265,146463,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
266,146464,Apple Airpods Headphones,1,"[150, 22]",NA,NA
267,146465,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
268,146466,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
269,146467,Wired Headphones,1,"[11.99, 26]",NA,NA
270,146468,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
271,146469,Wired Headphones,1,"[11.99, 26]",NA,NA
272,146470,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
273,146471,27in FHD Monitor,1,"[149.99, 11]",NA,NA
274,146472,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
275,146473,Flatscreen TV,1,"[300, 7]",NA,NA
276,146474,Wired Headphones,1,"[11.99, 26]",NA,NA
277,146475,Wired Headphones,1,"[11.99, 26]",NA,NA
278,146476,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
279,146477,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
280,146478,iPhone,1,"[700, 10]",NA,NA
281,146479,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
282,146480,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
283,146481,Wired Headphones,1,"[11.99, 26]",NA,NA
284,146482,20in Monitor,1,"[109.99, 6]",NA,NA
285,146483,Wired Headphones,1,"[11.99, 26]",NA,NA
286,146484,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
287,146485,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
288,146486,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
289,146487,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
290,146488,Wired Headphones,1,"[11.99, 26]",NA,NA
291,146489,Apple Airpods Headphones,1,"[150, 22]",NA,NA
292,146490,Google Phone,1,"[600, 8]",NA,NA
293,146491,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
294,146492,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
295,146493,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
296,146494,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
297,146495,Apple Airpods Headphones,1,"[150, 22]",NA,NA
298,146496,Flatscreen TV,1,"[300, 7]",NA,NA
299,146497,Apple Airpods Headphones,1,"[150, 22]",NA,NA
300,146498,Wired Headphones,1,"[11.99, 26]",NA,NA
301,146499,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
302,146500,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
303,146501,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
304,146502,Apple Airpods Headphones,1,"[150, 22]",NA,NA
305,146503,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
306,146504,Wired Headphones,1,"[11.99, 26]",NA,NA
307,146505,Flatscreen TV,1,"[300, 7]",NA,NA
308,146506,Apple Airpods Headphones,1,"[150, 22]",NA,NA
309,146507,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
310,146508,20in Monitor,1,"[109.99, 6]",NA,NA
311,146509,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
312,146510,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
313,146511,Apple Airpods Headphones,1,"[150, 22]",NA,NA
314,146512,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
315,146513,Google Phone,1,"[600, 8]",NA,NA
316,146514,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
317,146515,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
318,146516,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
319,146517,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
320,146518,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
321,146519,Wired Headphones,1,"[11.99, 26]",NA,NA
322,146520,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
323,146521,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
324,146522,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
325,146523,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
326,146524,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
327,146525,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
328,146526,Google Phone,1,"[600, 8]",NA,NA
329,146527,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
330,146528,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
331,146529,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
332,146530,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
333,146531,Google Phone,1,"[600, 8]",NA,NA
334,146532,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
335,146533,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
336,146534,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
337,146535,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
338,146536,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
339,146537,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
340,146538,Google Phone,1,"[600, 8]",NA,NA
341,146539,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
342,146540,Vareebadd Phone,1,"[400, 3]",NA,NA
343,146541,Wired Headphones,1,"[11.99, 26]",NA,NA
344,146542,Apple Airpods Headphones,1,"[150, 22]",NA,NA
345,146543,iPhone,1,"[700, 10]",NA,NA
346,146544,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
347,146545,27in FHD Monitor,1,"[149.99, 11]",NA,NA
348,146546,Wired Headphones,1,"[11.99, 26]",NA,NA
349,146547,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
350,146548,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
351,146549,Wired Headphones,1,"[11.99, 26]",NA,NA
352,146550,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
353,146551,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
354,146552,iPhone,1,"[700, 10]",NA,NA
355,146553,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
356,146554,Apple Airpods Headphones,1,"[150, 22]",NA,NA
357,146555,Wired Headphones,1,"[11.99, 26]",NA,NA
358,146556,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
359,146557,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
360,146558,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
361,146559,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
362,146560,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
363,146561,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
364,146562,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
365,146563,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
366,146564,27in FHD Monitor,1,"[149.99, 11]",NA,NA
367,146565,Google Phone,1,"[600, 8]",NA,NA
368,146566,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
369,146567,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
370,146568,27in FHD Monitor,1,"[149.99, 11]",NA,NA
371,146569,Apple Airpods Headphones,1,"[150, 22]",NA,NA
372,146570,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
373,146571,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
374,146572,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
375,146573,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
376,146574,Wired Headphones,1,"[11.99, 26]",NA,NA
377,146575,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
378,146576,Flatscreen TV,1,"[300, 7]",NA,NA
379,146577,Apple Airpods Headphones,1,"[150, 22]",NA,NA
380,146578,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
381,146579,Google Phone,1,"[600, 8]",NA,NA
382,146580,Apple Airpods Headphones,1,"[150, 22]",NA,NA
383,146581,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
384,146582,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
385,146583,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
386,146584,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
387,146585,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
388,146586,Wired Headphones,1,"[11.99, 26]",NA,NA
389,146587,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
390,146588,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
391,146589,Flatscreen TV,1,"[300, 7]",NA,NA
392,146590,Apple Airpods Headphones,1,"[150, 22]",NA,NA
393,146591,Google Phone,1,"[600, 8]",NA,NA
394,146592,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
395,146593,Apple Airpods Headphones,1,"[150, 22]",NA,NA
396,146594,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
397,146595,Flatscreen TV,1,"[300, 7]",NA,NA
398,146596,Wired Headphones,1,"[11.99, 26]",NA,NA
399,146597,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
400,146598,Apple Airpods Headphones,1,"[150, 22]",NA,NA
401,146599,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
402,146600,20in Monitor,1,"[109.99, 6]",NA,NA
403,146601,Vareebadd Phone,1,"[400, 3]",NA,NA
404,146602,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
405,146603,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
406,146604,LG Washing Machine,1,"[600.0, 1]",NA,NA
407,146605,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
408,146606,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
409,146607,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
410,146608,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
411,146609,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
412,146610,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
413,146611,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
414,146612,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
415,146613,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
416,146614,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
417,146615,27in FHD Monitor,1,"[149.99, 11]",NA,NA
418,146616,Apple Airpods Headphones,1,"[150, 22]",NA,NA
419,146617,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
