,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
63,26390,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
64,26391,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
65,26392,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
66,26393,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
67,26394,Flatscreen TV,1,"[300, 7]",NA,NA
68,26395,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
69,26396,27in FHD Monitor,1,"[149.99, 11]",NA,NA
70,26397,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
71,26398,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
72,26399,iPhone,1,"[700, 10]",NA,NA
73,26400,Google Phone,1,"[600, 8]",NA,NA
74,26401,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
75,26402,Wired Headphones,1,"[11.99, 26]",NA,NA
76,26403,20in Monitor,1,"[109.99, 6]",NA,NA
77,26404,Apple Airpods Headphones,1,"[150, 22]",NA,NA
78,26405,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
79,26406,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
80,26407,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
81,26408,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
82,26409,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
83,26410,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
84,26411,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
85,26412,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
86,26413,Wired Headphones,1,"[11.99, 26]",NA,NA
87,26414,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
88,26415,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
89,26416,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
90,26417,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
91,26418,20in Monitor,1,"[109.99, 6]",NA,NA
92,26419,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
93,26420,Wired Headphones,1,"[11.99, 26]",NA,NA
94,26421,20in Monitor,1,"[109.99, 6]",NA,NA
95,26422,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
96,26423,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
97,26424,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
98,26425,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
99,26426,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
100,26427,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
101,26428,iPhone,1,"[700, 10]",NA,NA
102,26429,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
103,26430,Apple Airpods Headphones,1,"[150, 22]",NA,NA
104,26431,Wired Headphones,1,"[11.99, 26]",NA,NA
105,26432,Apple Airpods Headphones,1,"[150, 22]",NA,NA
106,26433,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
107,26434,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
108,26435,Vareebadd Phone,1,"[400, 3]",NA,NA
109,26436,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
110,26437,Wired Headphones,1,"[11.99, 26]",NA,NA
111,26438,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
112,26439,Google Phone,1,"[600, 8]",NA,NA
113,26440,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
114,26441,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
115,26442,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
116,26443,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
117,26444,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
118,26445,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
119,26446,Google Phone,1,"[600, 8]",NA,NA
120,26447,Apple Airpods Headphones,1,"[150, 22]",NA,NA
121,26448,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
122,26449,Wired Headphones,1,"[11.99, 26]",NA,NA
123,26450,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
124,26451,Vareebadd Phone,1,"[400, 3]",NA,NA
125,26452,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
126,26453,27in FHD Monitor,1,"[149.99, 11]",NA,NA
127,26454,Wired Headphones,1,"[11.99, 26]",NA,NA
128,26455,Flatscreen TV,1,"[300, 7]",NA,NA
129,26456,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
130,26457,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
131,26458,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
132,26459,Wired Headphones,1,"[11.99, 26]",NA,NA
133,26460,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
134,26461,Wired Headphones,1,"[11.99, 26]",NA,NA
135,26462,Google Phone,1,"[600, 8]",NA,NA
136,26463,Wired Headphones,1,"[11.99, 26]",NA,NA
137,26464,Apple Airpods Headphones,1,"[150, 22]",NA,NA
138,26465,Wired Headphones,1,"[11.99, 26]",NA,NA
139,26466,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
140,26467,Wired Headphones,1,"[11.99, 26]",NA,NA
141,26468,27in FHD Monitor,1,"[149.99, 11]",NA,NA
142,26469,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
143,26470,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
144,26471,20in Monitor,1,"[109.99, 6]",NA,NA
145,26472,Wired Headphones,1,"[11.99, 26]",NA,NA
146,26473,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
147,26474,Apple Airpods Headphones,1,"[150, 22]",NA,NA
148,26475,Apple Airpods Headphones,1,"[150, 22]",NA,NA
149,26476,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
150,26477,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
151,26478,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
152,26479,Flatscreen TV,1,"[300, 7]",NA,NA
153,26480,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
154,26481,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
155,26482,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
156,26483,Apple Airpods Headphones,1,"[150, 22]",NA,NA
157,26484,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
158,26485,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
159,26486,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
160,26487,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
161,26488,Wired Headphones,1,"[11.99, 26]",NA,NA
162,26489,Apple Airpods Headphones,1,"[150, 22]",NA,NA
163,26490,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
164,26491,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
165,26492,Google Phone,1,"[600, 8]",NA,NA
166,26493,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
167,26494,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
168,26495,27in FHD Monitor,1,"[149.99, 11]",NA,NA
169,26496,Apple Airpods Headphones,1,"[150, 22]",NA,NA
170,26497,Google Phone,1,"[600, 8]",NA,NA
171,26498,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
172,26499,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
173,26500,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
174,26501,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
175,26502,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
176,26503,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
177,26504,20in Monitor,1,"[109.99, 6]",NA,NA
178,26505,Apple Airpods Headphones,1,"[150, 22]",NA,NA
179,26506,Apple Airpods Headphones,1,"[150, 22]",NA,NA
180,26507,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
181,26508,Apple Airpods Headphones,1,"[150, 22]",NA,NA
182,26509,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
183,26510,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
184,26511,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
185,26512,Apple Airpods Headphones,1,"[150, 22]",NA,NA
186,26513,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
187,26514,Wired Headphones,1,"[11.99, 26]",NA,NA
188,26515,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
189,26516,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
190,26517,20in Monitor,1,"[109.99, 6]",NA,NA
191,26518,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
192,26519,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
193,26520,Wired Headphones,1,"[11.99, 26]",NA,NA
194,26521,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
195,26522,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
196,26523,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
197,26524,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
198,26525,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
199,26526,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
200,26527,27in FHD Monitor,1,"[149.99, 11]",NA,NA
201,26528,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
202,26529,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
203,26530,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
204,26531,iPhone,1,"[700, 10]",NA,NA
205,26532,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
206,26533,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
207,26534,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
208,26535,Wired Headphones,1,"[11.99, 26]",NA,NA
209,26536,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
210,26537,27in FHD Monitor,1,"[149.99, 11]",NA,NA
211,26538,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
212,26539,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
213,26540,20in Monitor,1,"[109.99, 6]",NA,NA
214,26541,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
215,26542,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
216,26543,Wired Headphones,1,"[11.99, 26]",NA,NA
217,26544,Wired Headphones,1,"[11.99, 26]",NA,NA
218,26545,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
219,26546,Apple Airpods Headphones,1,"[150, 22]",NA,NA
220,26547,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
221,26548,Apple Airpods Headphones,1,"[150, 22]",NA,NA
222,26549,27in FHD Monitor,1,"[149.99, 11]",NA,NA
223,26550,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
224,26551,Apple Airpods Headphones,1,"[150, 22]",NA,NA
225,26552,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
226,26553,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
227,26554,Flatscreen TV,1,"[300, 7]",NA,NA
228,26555,Google Phone,1,"[600, 8]",NA,NA
229,26556,Flatscreen TV,1,"[300, 7]",NA,NA
230,26557,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
231,26558,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
232,26559,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
233,26560,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
234,26561,Wired Headphones,1,"[11.99, 26]",NA,NA
235,26562,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
236,26563,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
237,26564,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
238,26565,Wired Headphones,1,"[11.99, 26]",NA,NA
239,26566,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
240,26567,iPhone,1,"[700, 10]",NA,NA
241,26568,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
242,26569,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
243,26570,27in FHD Monitor,1,"[149.99, 11]",NA,NA
244,26571,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
245,26572,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
246,26573,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
247,26574,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
248,26575,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
249,26576,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
250,26577,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
251,26578,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
252,26579,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
253,26580,Apple Airpods Headphones,1,"[150, 22]",NA,NA
254,26581,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
255,26582,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
256,26583,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
257,26584,Wired Headphones,1,"[11.99, 26]",NA,NA
258,26585,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
259,26586,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
260,26587,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
261,26588,Wired Headphones,1,"[11.99, 26]",NA,NA
262,26589,Flatscreen TV,1,"[300, 7]",NA,NA
263,26590,iPhone,1,"[700, 10]",NA,NA
264,26591,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
265,26592,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
266,26593,Apple Airpods Headphones,1,"[150, 22]",NA,NA
267,26594,Apple Airpods Headphones,1,"[150, 22]",NA,NA
268,26595,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
269,26596,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
270,26597,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
271,26598,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
272,26599,Apple Airpods Headphones,1,"[150, 22]",NA,NA
273,26600,Apple Airpods Headphones,1,"[150, 22]",NA,NA
274,26601,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
275,26602,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
276,26603,Flatscreen TV,1,"[300, 7]",NA,NA
277,26604,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
278,26605,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
279,26606,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
280,26607,Wired Headphones,1,"[11.99, 26]",NA,NA
281,26608,Apple Airpods Headphones,1,"[150, 22]",NA,NA
282,26609,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
283,26610,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
284,26611,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
285,26612,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
286,26613,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
287,26614,27in FHD Monitor,1,"[149.99, 11]",NA,NA
288,26615,Google Phone,1,"[600, 8]",NA,NA
289,26616,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
290,26617,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
291,26618,iPhone,1,"[700, 10]",NA,NA
292,26619,Apple Airpods Headphones,1,"[150, 22]",NA,NA
293,26620,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
294,26621,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
295,26622,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
296,26623,iPhone,1,"[700, 10]",NA,NA
297,26624,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
298,26625,Apple Airpods Headphones,1,"[150, 22]",NA,NA
299,26626,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
300,26627,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
301,26628,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
302,26629,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
303,26630,Wired Headphones,1,"[11.99, 26]",NA,NA
304,26631,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
305,26632,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
306,26633,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
307,26634,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
308,26635,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
309,26636,Apple Airpods Headphones,1,"[150, 22]",NA,NA
310,26637,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
311,26638,Flatscreen TV,1,"[300, 7]",NA,NA
312,26639,iPhone,1,"[700, 10]",NA,NA
313,26640,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
314,26641,20in Monitor,1,"[109.99, 6]",NA,NA
315,26642,Apple Airpods Headphones,1,"[150, 22]",NA,NA
316,26643,Wired Headphones,1,"[11.99, 26]",NA,NA
317,26644,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
318,26645,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
319,26646,Wired Headphones,1,"[11.99, 26]",NA,NA
320,26647,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
321,26648,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
322,26649,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
323,26650,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
324,26651,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
325,26652,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
326,26653,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
327,26654,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
328,26655,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
329,26656,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
330,26657,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
331,26658,Apple Airpods Headphones,1,"[150, 22]",NA,NA
332,26659,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
333,26660,20in Monitor,1,"[109.99, 6]",NA,NA
334,26661,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
335,26662,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
336,26663,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
337,26664,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
338,26665,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
339,26666,Apple Airpods Headphones,1,"[150, 22]",NA,NA
340,26667,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
341,26668,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
342,26669,Flatscreen TV,1,"[300, 7]",NA,NA
343,26670,iPhone,1,"[700, 10]",NA,NA
344,26671,Wired Headphones,1,"[11.99, 26]",NA,NA
345,26672,iPhone,1,"[700, 10]",NA,NA
346,26673,Wired Headphones,1,"[11.99, 26]",NA,NA
347,26674,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
348,26675,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
349,26676,iPhone,1,"[700, 10]",NA,NA
350,26677,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
351,26678,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
352,26679,Flatscreen TV,1,"[300, 7]",NA,NA
353,26680,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
354,26681,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
355,26682,Wired Headphones,1,"[11.99, 26]",NA,NA
356,26683,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
357,26684,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
358,26685,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
359,26686,20in Monitor,1,"[109.99, 6]",NA,NA
360,26687,Google Phone,1,"[600, 8]",NA,NA
361,26688,Vareebadd Phone,1,"[400, 3]",NA,NA
362,26689,Apple Airpods Headphones,1,"[150, 22]",NA,NA
363,26690,Google Phone,1,"[600, 8]",NA,NA
364,26691,iPhone,1,"[700, 10]",NA,NA
365,26692,20in Monitor,1,"[109.99, 6]",NA,NA
366,26693,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
367,26694,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
368,26695,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
369,26696,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
370,26697,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
371,26698,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
372,26699,Wired Headphones,1,"[11.99, 26]",NA,NA
373,26700,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
374,26701,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
375,26702,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
376,26703,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
377,26704,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
378,26705,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
379,26706,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
380,26707,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
381,26708,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
382,26709,iPhone,1,"[700, 10]",NA,NA
383,26710,iPhone,1,"[700, 10]",NA,NA
384,26711,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
385,26712,Apple Airpods Headphones,1,"[150, 22]",NA,NA
386,26713,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
387,26714,Apple Airpods Headphones,1,"[150, 22]",NA,NA
388,26715,Wired Headphones,1,"[11.99, 26]",NA,NA
389,26716,Vareebadd Phone,1,"[400, 3]",NA,NA
390,26717,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
391,26718,iPhone,1,"[700, 10]",NA,NA
392,26719,Apple Airpods Headphones,1,"[150, 22]",NA,NA
393,26720,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
394,26721,Wired Headphones,1,"[11.99, 26]",NA,NA
395,26722,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
396,26723,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
397,26724,Apple Airpods Headphones,1,"[150, 22]",NA,NA
398,26725,Wired Headphones,1,"[11.99, 26]",NA,NA
399,26726,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
400,26727,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
401,26728,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
402,26729,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
403,26730,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
404,26731,Google Phone,1,"[600, 8]",NA,NA
405,26732,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
406,26733,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
407,26734,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
408,26735,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
409,26736,Wired Headphones,1,"[11.99, 26]",NA,NA
410,26737,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
411,26738,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
412,26739,Wired Headphones,1,"[11.99, 26]",NA,NA
413,26740,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
414,26741,Wired Headphones,1,"[11.99, 26]",NA,NA
415,26742,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
416,26743,Google Phone,1,"[600, 8]",NA,NA
417,26744,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
